slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical mature,risk,3,shooting + creation_handle + size_frame,84,-0.17556077835152215,-0.1903579494128271,0.36904761904761907,0.5595238095238095,0.44047619047619047,0.27380952380952384,-0.26306855756919845,0.027662755923625493,-0.04986197377501722,Kevin Knox II | Royce White | Jonny Flynn | Tyler Lydon | Justin Harper
xRAPM historical mature,risk,2,upside_tools + size_frame,81,-0.17478164597191426,-0.1855000000000002,0.35802469135802467,0.5802469135802469,0.41975308641975306,0.2716049382716049,-0.26228942518959053,0.016639828234031095,-0.052066559312936134,James Wiseman | Kevin Knox II | Fab Melo | Elijah Hughes | Justin Patton
xRAPM historical mature,risk,3,athleticism_tools + upside_tools + size_frame,81,-0.17478164597191426,-0.1855000000000002,0.35802469135802467,0.5802469135802469,0.41975308641975306,0.2716049382716049,-0.26228942518959053,0.016639828234031095,-0.052066559312936134,James Wiseman | Kevin Knox II | Fab Melo | Elijah Hughes | Justin Patton
xRAPM historical mature,risk,3,shooting + defense + production_stats,156,-0.1704244705290617,-0.2606503759398495,0.3974358974358974,0.5769230769230769,0.4230769230769231,0.28205128205128205,-0.257932249746738,0.056051034311903836,-0.04162021553325901,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,3,feel_iq_passing + creation_handle + upside_tools,52,-0.17001452993764968,-0.1034005376344087,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.3076923076923077,-0.257522309155326,0.04323052149139106,-0.015979189892233348,Kevin Knox II | Patrick Williams | Hasheem Thabeet | Vernon Carey Jr. | James Young
xRAPM historical top30,risk,3,creation_handle + finishing_touch + athleticism_tools,65,-0.16730951288002663,0.0410317460317459,0.36923076923076925,0.49230769230769234,0.5076923076923077,0.2923076923076923,-0.24774014067551217,0.04833524684270957,-0.038538078836586276,Kevin Knox II | Jahlil Okafor | Patrick Williams | Justin Harper | Jalen Green
xRAPM historical top30,risk,3,shooting + athleticism_tools + production_stats,125,-0.16686656833221655,-0.1771031746031743,0.368,0.576,0.424,0.28,-0.2472971961277021,0.04710447761194031,-0.05084577114427857,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,3,shooting + motor_competitiveness + production_stats,115,-0.16551695715044984,-0.1995121951219509,0.40869565217391307,0.5565217391304348,0.4434782608695652,0.2956521739130435,-0.25302473636812617,0.0673107890499195,-0.028019323671497565,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical mature,risk,3,shooting + creation_handle + upside_tools,65,-0.16373112189542408,-0.1056451612903224,0.36923076923076925,0.5384615384615384,0.46153846153846156,0.2923076923076923,-0.2512389011131004,0.027845906106775675,-0.03136380527684873,Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet | Thomas Robinson
xRAPM historical top30,risk,2,creation_handle + finishing_touch,66,-0.16348984814262682,0.0507539682539681,0.36363636363636365,0.48484848484848486,0.5151515151515151,0.2878787878787879,-0.24392047593811236,0.04274084124830396,-0.0429669832654907,Kevin Knox II | Jahlil Okafor | Patrick Williams | Justin Harper | Jalen Green
xRAPM historical mature,risk,3,athleticism_tools + production_stats + risk_uncertainty,58,-0.16240953175684064,-0.43752385289270534,0.39655172413793105,0.603448275862069,0.39655172413793105,0.25862068965517243,-0.24991731097451694,0.055166861013937474,-0.06505080792936863,James Wiseman | Fab Melo | Tyler Lydon | Victor Claver | Bismack Biyombo
xRAPM historical mature,risk,3,feel_iq_passing + shooting + size_frame,134,-0.1610257225267839,-0.230893817204301,0.39552238805970147,0.5895522388059702,0.41044776119402987,0.29850746268656714,-0.2485335017444602,0.05413752493570789,-0.02516403489797392,James Wiseman | Kevin Knox II | Jonny Flynn | Fab Melo | Elijah Hughes
xRAPM historical top15,risk,3,feel_iq_passing + creation_handle + size_frame,25,-0.16101246271247427,-0.2336021505376344,0.36,0.56,0.44,0.32,-0.2757645705194763,0.06270270270270267,-0.031351351351351364,Kevin Knox II | Jonny Flynn | RJ Barrett | Shabazz Muhammad | Doug McDermott
xRAPM historical top30,risk,3,shooting + defense + production_stats,106,-0.1598167615422988,-0.1742191080557024,0.37735849056603776,0.5471698113207547,0.4528301886792453,0.29245283018867924,-0.24024738933778433,0.05646296817797808,-0.038392940955599364,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical top15,risk,3,defense + size_frame + injury_medical,11,-0.15796399504093858,0.1142063492063494,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.36363636363636365,-0.2727161028479406,0.06633906633906633,0.012285012285012276,James Wiseman | Anthony Bennett | Shabazz Muhammad | Alex Len | Kyrie Irving
xRAPM historical top30,risk,2,feel_iq_passing + creation_handle,117,-0.1560948939359403,-0.2336021505376344,0.37606837606837606,0.5555555555555556,0.4444444444444444,0.2905982905982906,-0.23652552173142585,0.05517285368031638,-0.04024748054598798,Kevin Knox II | Jonny Flynn | Patrick Williams | Jalen Green | Trey Thompkins
xRAPM historical mature,risk,2,creation_handle + athleticism_tools,234,-0.15557278189956614,-0.1903579494128271,0.3803418803418803,0.5555555555555556,0.4444444444444444,0.2777777777777778,-0.24308056111724244,0.03895701721788675,-0.04589371980676327,Kevin Knox II | Jahlil Okafor | Josh Jackson | Josh Christopher | Royce White
xRAPM historical mature,risk,2,motor_competitiveness + injury_medical,39,-0.1547157579208541,-0.3798360655737707,0.358974358974359,0.5384615384615384,0.46153846153846156,0.3333333333333333,-0.2422235371385304,0.0175894958503654,0.009661835748792258,James Wiseman | Anthony Bennett | Stephen Zimmerman | Brice Johnson | Victor Claver
xRAPM historical mature,risk,3,athleticism_tools + motor_competitiveness + injury_medical,39,-0.1547157579208541,-0.3798360655737707,0.358974358974359,0.5384615384615384,0.46153846153846156,0.3333333333333333,-0.2422235371385304,0.0175894958503654,0.009661835748792258,James Wiseman | Anthony Bennett | Stephen Zimmerman | Brice Johnson | Victor Claver
xRAPM historical mature,risk,3,defense + motor_competitiveness + size_frame,109,-0.15447389998243752,-0.1495121951219511,0.4036697247706422,0.5321100917431193,0.46788990825688076,0.3119266055045872,-0.24198167920011382,0.06228486164664865,-0.011744892079953884,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,2,shooting + production_stats,127,-0.15432312551458832,-0.1771031746031743,0.3700787401574803,0.5748031496062992,0.4251968503937008,0.28346456692913385,-0.23475375331007386,0.04918321776942064,-0.047381204215144745,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,3,size_frame + injury_medical + risk_uncertainty,20,-0.15408673849115423,-0.3254320987654324,0.35,0.6,0.4,0.25,-0.24159451770883053,0.008615136876006402,-0.07367149758454106,James Wiseman | Mfiondu Kabengele | Victor Claver | Demetrius Jackson | Shabazz Muhammad
xRAPM historical top30,risk,2,feel_iq_passing + upside_tools,94,-0.15340332192207037,-0.11137416794674836,0.3617021276595745,0.5531914893617021,0.44680851063829785,0.2872340425531915,-0.23383394971755592,0.040806605271514806,-0.043611728591087084,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Tyler Bey
xRAPM historical top30,risk,3,feel_iq_passing + athleticism_tools + upside_tools,94,-0.15340332192207037,-0.11137416794674836,0.3617021276595745,0.5531914893617021,0.44680851063829785,0.2872340425531915,-0.23383394971755592,0.040806605271514806,-0.043611728591087084,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Tyler Bey
xRAPM historical top30,risk,3,creation_handle + defense + motor_competitiveness,68,-0.15292618833539443,-0.03396825396825385,0.3382352941176471,0.5147058823529411,0.4852941176470588,0.25,-0.23335681613087997,0.017339771729587394,-0.0808457711442786,Kevin Knox II | Jonny Flynn | Trey Thompkins | Vernon Carey Jr. | James Young
xRAPM historical top30,risk,3,feel_iq_passing + creation_handle + athleticism_tools,112,-0.15205774186741075,-0.1767191080557024,0.36607142857142855,0.5535714285714286,0.44642857142857145,0.29464285714285715,-0.2324883696628963,0.045175906183368864,-0.03620291400142145,Kevin Knox II | Jonny Flynn | Patrick Williams | Jalen Green | Trey Thompkins
xRAPM historical mature,risk,3,defense + production_stats + risk_uncertainty,48,-0.15177913247427896,-0.4575238528927055,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.2708333333333333,-0.23928691169195526,0.07528180354267311,-0.05283816425120774,James Wiseman | Fab Melo | Tyler Lydon | Victor Claver | Bismack Biyombo
xRAPM historical mature,risk,3,finishing_touch + production_stats + injury_medical,14,-0.15126738342082202,-0.08952120739005989,0.35714285714285715,0.5714285714285714,0.42857142857142855,0.2857142857142857,-0.23877516263849832,0.015757994018863575,-0.03795721187025536,James Wiseman | Victor Claver | Arnett Moultrie | Harry Giles III | Solomon Alabi
xRAPM historical top30,risk,3,shooting + creation_handle + injury_medical,11,-0.15003964025182956,-0.3936021505376344,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.18181818181818182,-0.2304702680473151,-0.04816824966078698,-0.14902758932609678,Shabazz Muhammad | Alex Len | Arnett Moultrie | Kris Dunn | Bol Bol
xRAPM historical top30,risk,3,feel_iq_passing + defense + motor_competitiveness,119,-0.14989702874242541,-0.1748360655737706,0.3949579831932773,0.5630252100840336,0.4369747899159664,0.2773109243697479,-0.23032765653791096,0.07406246080521761,-0.05353484677453069,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,3,shooting + production_stats + risk_uncertainty,36,-0.14969287248120614,-0.43752385289270534,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.2222222222222222,-0.23012350027669168,0.01243781094527363,-0.10862354892205639,James Wiseman | Fab Melo | Bismack Biyombo | Shabazz Muhammad | Tyler Honeycutt
xRAPM historical mature,risk,2,creation_handle + upside_tools,70,-0.1487727387009907,-0.1034005376344087,0.37142857142857144,0.5285714285714286,0.4714285714285714,0.3,-0.236280517918667,0.030043708304577865,-0.023671497584541068,Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet | Thomas Robinson
xRAPM historical mature,risk,3,creation_handle + athleticism_tools + upside_tools,70,-0.1487727387009907,-0.1034005376344087,0.37142857142857144,0.5285714285714286,0.4714285714285714,0.3,-0.236280517918667,0.030043708304577865,-0.023671497584541068,Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet | Thomas Robinson
xRAPM historical mature,risk,3,feel_iq_passing + defense + size_frame,112,-0.14838726247136957,-0.230893817204301,0.4017857142857143,0.5803571428571429,0.41964285714285715,0.29464285714285715,-0.23589504168904588,0.060400851161720726,-0.029028640441683906,James Wiseman | Kevin Knox II | Jonny Flynn | Fab Melo | Elijah Hughes
xRAPM historical mature,risk,2,creation_handle + motor_competitiveness,117,-0.14829442115178298,-0.1171031746031743,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.29914529914529914,-0.23580220036945929,0.04323052149139106,-0.02452619843924192,Kevin Knox II | Josh Jackson | Jonny Flynn | Patrick Williams | Tyler Lydon
xRAPM historical top30,risk,3,feel_iq_passing + defense + production_stats,91,-0.14825665268704177,-0.1736021505376342,0.37362637362637363,0.5494505494505495,0.45054945054945056,0.27472527472527475,-0.22868728048252732,0.05273085123831395,-0.05612049641900385,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Jalen Green
xRAPM historical top30,risk,3,athleticism_tools + defense + production_stats,116,-0.14766468282177628,-0.1467191080557023,0.3706896551724138,0.5344827586206896,0.46551724137931033,0.28448275862068967,-0.22809531061726182,0.04979413278435413,-0.04636301252358893,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical top30,risk,3,shooting + motor_competitiveness + production_stats,81,-0.1473690317437427,-0.1736021505376342,0.3950617283950617,0.5555555555555556,0.4444444444444444,0.2962962962962963,-0.22779965953922823,0.07416620600700202,-0.03454947484798232,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical top30,risk,2,creation_handle + defense,119,-0.14442507908077248,-0.0389682539682539,0.3445378151260504,0.5126050420168067,0.48739495798319327,0.25210084033613445,-0.22485570687625803,0.023642292737990733,-0.07874493080814415,Kevin Knox II | Jahlil Okafor | Jonny Flynn | Justin Harper | Jalen Green
xRAPM historical top30,risk,3,creation_handle + athleticism_tools + defense,116,-0.14391952420760834,-0.03396825396825385,0.33620689655172414,0.5086206896551724,0.49137931034482757,0.25,-0.22435015200309388,0.01531137416366446,-0.0808457711442786,Kevin Knox II | Jahlil Okafor | Jonny Flynn | Justin Harper | Jalen Green
xRAPM historical mature,risk,2,upside_tools + risk_uncertainty,51,-0.1427577426002848,-0.2978306878306882,0.37254901960784315,0.6470588235294118,0.35294117647058826,0.17647058823529413,-0.2302655218179611,0.03116415648384957,-0.14720090934924693,James Wiseman | Fab Melo | James Bouknight | Tyler Honeycutt | Kevin Seraphin
xRAPM historical top15,risk,3,defense + motor_competitiveness + production_stats,35,-0.13880608819549733,0.1142063492063494,0.37142857142857144,0.4857142857142857,0.5142857142857142,0.34285714285714286,-0.25355819600249935,0.07413127413127413,-0.00849420849420851,James Wiseman | Kevin Knox II | Marquese Chriss | Jabari Parker | Shabazz Muhammad
xRAPM historical top30,risk,3,feel_iq_passing + creation_handle + defense,88,-0.13860080475753966,-0.1127406134320464,0.36363636363636365,0.5340909090909091,0.4659090909090909,0.2840909090909091,-0.2190314325530252,0.04274084124830396,-0.046754862053369484,Kevin Knox II | Jonny Flynn | Jalen Green | Trey Thompkins | Vernon Carey Jr.
xRAPM historical top30,risk,3,feel_iq_passing + shooting + finishing_touch,82,-0.13858930979544817,-0.016587301587301498,0.34146341463414637,0.5121951219512195,0.4878048780487805,0.2926829268292683,-0.21901993759093372,0.020567892246086683,-0.038162844315010325,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical top30,risk,3,shooting + finishing_touch + injury_medical,14,-0.13793185127626467,-0.08952120739005989,0.35714285714285715,0.5714285714285714,0.42857142857142855,0.21428571428571427,-0.21836247907175022,0.03624733475479747,-0.11656005685856433,James Wiseman | Arnett Moultrie | Harry Giles III | Daniel Orton | Dzanan Musa
